XP002127224.2_7719,PS50215,218,456
XP002127224.2_7719,PS00142,380,389
XP002127224.2_7719,PS50214,456,556
XP002127224.2_7719,PF13574,238,446
XP002127224.2_7719,PF13688,216,433
XP002127224.2_7719,PF13582,241,394
XP002127224.2_7719,PF13583,216,449
XP002127224.2_7719,PF00200,465,551
XP002127224.2_7719,PF01562,19,164
XP026692986.1_7719,end,803,803
XP026692986.1_7719,PS50215,191,388
XP026692986.1_7719,PS00142,327,336
XP026692986.1_7719,PS50214,396,484
XP026692986.1_7719,PS00427,436,456
XP026692986.1_7719,PS00262,441,455
XP026692986.1_7719,PS50026,621,653
XP026692986.1_7719,PS01186,641,652
XP026692986.1_7719,PF01421,191,388
XP026692986.1_7719,PF08516,484,598
XP026692986.1_7719,PF00200,405,479
XP026692986.1_7719,PF13688,189,369
XP026692986.1_7719,PF01562,37,149
XP026692986.1_7719,PF13582,214,341
XP026692986.1_7719,PF13583,190,375
NP001001156.1_9913,end,917,917
NP001001156.1_9913,PS50215,222,424
NP001001156.1_9913,PS00142,355,364
NP001001156.1_9913,PS50214,432,518
NP001001156.1_9913,PS00427,472,491
NP001001156.1_9913,PS50026,664,696
NP001001156.1_9913,PF01421,222,424
NP001001156.1_9913,PF08516,518,638
NP001001156.1_9913,PF01562,53,176
NP001001156.1_9913,PF13688,220,403
NP001001156.1_9913,PF00200,441,513
NP001001156.1_9913,PF13582,246,369
NP001001156.1_9913,PF13574,242,414
NP001001156.1_9913,PF13583,221,414
XP002691532.1_9913,end,825,825
XP002691532.1_9913,PS50215,221,472
XP002691532.1_9913,PS00142,400,409
XP002691532.1_9913,PS50214,473,561
XP002691532.1_9913,PF13688,219,449
XP002691532.1_9913,PF13574,242,462
XP002691532.1_9913,PF16698,579,640
XP002691532.1_9913,PF00200,482,556
XP002691532.1_9913,PF13582,246,414
XP002691532.1_9913,PF01421,379,472
XP002691532.1_9913,PF01562,26,165
XP002691532.1_9913,PF13583,324,467
NP776921.1_9913,end,748,748
NP776921.1_9913,PS50215,220,456
NP776921.1_9913,PS00142,380,389
NP776921.1_9913,PS50214,457,551
NP776921.1_9913,PF13574,239,446
NP776921.1_9913,PF13688,218,433
NP776921.1_9913,PF13582,243,394
NP776921.1_9913,PF13583,219,450
NP776921.1_9913,PF00200,466,546
NP776921.1_9913,PF01562,27,156
NP776921.1_9913,PF01421,221,456
NP001179747.2_9913,end,821,821
NP001179747.2_9913,PS50215,212,406
NP001179747.2_9913,PS00142,344,353
NP001179747.2_9913,PS50214,414,501
NP001179747.2_9913,PS00427,455,474
NP001179747.2_9913,PS50026,640,674
NP001179747.2_9913,PS01186,662,673
NP001179747.2_9913,PF01421,212,406
NP001179747.2_9913,PF08516,501,615
NP001179747.2_9913,PF01562,34,163
NP001179747.2_9913,PF13688,210,390
NP001179747.2_9913,PF00200,423,496
NP001179747.2_9913,PF13582,236,358
NP001179747.2_9913,PF13583,211,401
NP001179747.2_9913,PF13574,232,395
XP005172418.1_7955,end,944,944
XP005172418.1_7955,PS50215,214,413
XP005172418.1_7955,PS00142,346,355
XP005172418.1_7955,PS50214,421,507
XP005172418.1_7955,PS50026,655,687
XP005172418.1_7955,PS01186,675,686
XP005172418.1_7955,PF01421,214,413
XP005172418.1_7955,PF08516,507,628
XP005172418.1_7955,PF01562,38,170
XP005172418.1_7955,PF13688,212,390
XP005172418.1_7955,PF00200,430,502
XP005172418.1_7955,PF13582,238,360
XP005172418.1_7955,PF13583,212,401
XP005172418.1_7955,PF13574,234,403
XP021323120.1_7955,end,941,941
XP021323120.1_7955,PS50215,222,424
XP021323120.1_7955,PS00142,355,364
XP021323120.1_7955,PS50214,432,518
XP021323120.1_7955,PS00427,472,491
XP021323120.1_7955,PF01421,222,424
XP021323120.1_7955,PF08516,518,638
XP021323120.1_7955,PF01562,25,176
XP021323120.1_7955,PF13688,220,402
XP021323120.1_7955,PF00200,441,513
XP021323120.1_7955,PF13582,246,369
XP021323120.1_7955,PF13583,220,415
XP021323120.1_7955,PF13574,242,414
XP021336100.1_7955,end,668,668
XP021336100.1_7955,PS50215,216,418
XP021336100.1_7955,PS00142,349,358
XP021336100.1_7955,PS50214,426,512
XP021336100.1_7955,PS00427,466,485
XP021336100.1_7955,PF01421,216,418
XP021336100.1_7955,PF08516,512,632
XP021336100.1_7955,PF01562,39,175
XP021336100.1_7955,PF13688,214,396
XP021336100.1_7955,PF00200,435,507
XP021336100.1_7955,PF13582,240,363
XP021336100.1_7955,PF13583,215,408
XP021336100.1_7955,PF13574,236,408
XP005158775.1_7955,end,848,848
XP005158775.1_7955,PS50215,233,483
XP005158775.1_7955,PS00142,411,420
XP005158775.1_7955,PS50214,484,572
XP005158775.1_7955,PF13688,231,460
XP005158775.1_7955,PF13574,254,473
XP005158775.1_7955,PF16698,590,649
XP005158775.1_7955,PF13582,258,425
XP005158775.1_7955,PF00200,493,567
XP005158775.1_7955,PF01562,20,172
XP021324312.1_7955,end,843,843
XP021324312.1_7955,PS50215,226,476
XP021324312.1_7955,PS00142,404,413
XP021324312.1_7955,PS50214,477,565
XP021324312.1_7955,PF13688,224,453
XP021324312.1_7955,PF13574,247,466
XP021324312.1_7955,PF16698,583,644
XP021324312.1_7955,PF13582,251,418
XP021324312.1_7955,PF00200,486,560
XP021324312.1_7955,PF01562,26,165
XP021324312.1_7955,PF01421,384,476
XP021324312.1_7955,PF13583,365,470
XP005168953.1_7955,end,763,763
XP005168953.1_7955,PS50215,227,463
XP005168953.1_7955,PS00142,387,396
XP005168953.1_7955,PS50214,464,563
XP005168953.1_7955,PF13574,246,453
XP005168953.1_7955,PF13688,225,440
XP005168953.1_7955,PF13582,250,401
XP005168953.1_7955,PF13583,225,453
XP005168953.1_7955,PF00200,473,558
XP005168953.1_7955,PF01562,31,160
XP005168953.1_7955,PF01421,228,463
XP021326233.1_7955,end,669,669
XP021326233.1_7955,PS50215,229,465
XP021326233.1_7955,PS00142,389,398
XP021326233.1_7955,PS50214,466,560
XP021326233.1_7955,PF13574,248,455
XP021326233.1_7955,PF13688,227,442
XP021326233.1_7955,PF13582,252,403
XP021326233.1_7955,PF13583,228,456
XP021326233.1_7955,PF00200,475,555
XP021326233.1_7955,PF01562,35,164
NP001107911.1_7955,end,801,801
NP001107911.1_7955,PS50215,203,395
NP001107911.1_7955,PS00142,337,346
NP001107911.1_7955,PS50214,403,489
NP001107911.1_7955,PS00427,443,462
NP001107911.1_7955,PS50026,630,664
NP001107911.1_7955,PS01186,652,663
NP001107911.1_7955,PF01421,203,395
NP001107911.1_7955,PF08516,489,603
NP001107911.1_7955,PF01562,17,159
NP001107911.1_7955,PF00200,412,484
NP001107911.1_7955,PF13688,201,372
NP001107911.1_7955,PF13582,228,351
NP001107911.1_7955,PF13583,201,382
NP001107911.1_7955,PF13574,223,385
NP001027575.1_7227,end,1407,1407
NP001027575.1_7227,PS50215,268,464
NP001027575.1_7227,PS00142,401,410
NP001027575.1_7227,PS50214,470,559
NP001027575.1_7227,PS50026,709,741
NP001027575.1_7227,PS00022,729,740
NP001027575.1_7227,PS01186,729,740
NP001027575.1_7227,PF01421,268,464
NP001027575.1_7227,PF08516,559,679
NP001027575.1_7227,PF13688,266,448
NP001027575.1_7227,PF00200,479,554
NP001027575.1_7227,PF01562,41,188
NP001027575.1_7227,PF13582,292,415
NP001027575.1_7227,PF13574,309,454
NP001027575.1_7227,PF13583,267,453
NP733334.1_7227,end,732,732
NP733334.1_7227,PS51257,1,20
NP733334.1_7227,PS50215,223,467
NP733334.1_7227,PS00142,396,405
NP733334.1_7227,PS50214,468,559
NP733334.1_7227,PF13688,221,444
NP733334.1_7227,PF13574,244,457
NP733334.1_7227,PF16698,577,633
NP733334.1_7227,PF00200,477,554
NP733334.1_7227,PF13582,248,410
NP733334.1_7227,PF01562,28,164
NP733334.1_7227,PF01421,375,466
NP477187.1_7227,end,1238,1238
NP477187.1_7227,PS50215,430,658
NP477187.1_7227,PS00142,601,610
NP477187.1_7227,PS50214,675,781
NP477187.1_7227,PF13574,446,660
NP477187.1_7227,PF13688,408,647
NP477187.1_7227,PF13582,450,615
NP477187.1_7227,PF00200,684,776
NP477187.1_7227,PF13583,434,663
NP477187.1_7227,PF01562,34,165
NP003465.3_9606,end,909,909
NP003465.3_9606,PS50215,214,416
NP003465.3_9606,PS00142,347,356
NP003465.3_9606,PS50214,424,510
NP003465.3_9606,PS00427,464,483
NP003465.3_9606,PS50026,656,688
NP003465.3_9606,PF01421,214,416
NP003465.3_9606,PF08516,510,630
NP003465.3_9606,PF01562,42,167
NP003465.3_9606,PF13688,212,394
NP003465.3_9606,PF00200,433,505
NP003465.3_9606,PF13582,238,361
NP003465.3_9606,PF13574,234,406
NP003465.3_9606,PF13583,213,404
NP003174.3_9606,end,824,824
NP003174.3_9606,PS50215,223,474
NP003174.3_9606,PS00142,402,411
NP003174.3_9606,PS50214,475,563
NP003174.3_9606,PF13688,221,451
NP003174.3_9606,PF13574,244,464
NP003174.3_9606,PF16698,581,642
NP003174.3_9606,PF00200,484,558
NP003174.3_9606,PF13582,248,416
NP003174.3_9606,PF01421,380,474
NP003174.3_9606,PF01562,31,167
NP003174.3_9606,PF13583,324,469
NP001101.1_9606,end,748,748
NP001101.1_9606,PS50215,220,456
NP001101.1_9606,PS00142,380,389
NP001101.1_9606,PS50214,457,551
NP001101.1_9606,PF13574,239,446
NP001101.1_9606,PF13688,218,433
NP001101.1_9606,PF13582,243,394
NP001101.1_9606,PF13583,219,450
NP001101.1_9606,PF00200,466,546
NP001101.1_9606,PF01562,27,156
NP001101.1_9606,PF01421,221,456
XP016869431.1_9606,end,821,821
XP016869431.1_9606,PS50215,214,408
XP016869431.1_9606,PS00142,346,355
XP016869431.1_9606,PS50214,416,503
XP016869431.1_9606,PS00427,457,476
XP016869431.1_9606,PS50026,642,676
XP016869431.1_9606,PS01186,664,675
XP016869431.1_9606,PF01421,214,408
XP016869431.1_9606,PF08516,503,617
XP016869431.1_9606,PF01562,31,165
XP016869431.1_9606,PF13688,212,389
XP016869431.1_9606,PF00200,425,498
XP016869431.1_9606,PF13582,238,360
XP016869431.1_9606,PF13583,213,400
XP016869431.1_9606,PF13574,235,398
NP510291.1_6239,end,952,952
NP510291.1_6239,PS50215,177,373
NP510291.1_6239,PS00142,309,318
NP510291.1_6239,PS50214,379,466
NP510291.1_6239,PS50026,620,652
NP510291.1_6239,PS00022,640,651
NP510291.1_6239,PS01186,640,651
NP510291.1_6239,PF01421,177,373
NP510291.1_6239,PF13688,175,353
NP510291.1_6239,PF08516,466,592
NP510291.1_6239,PF00200,388,461
NP510291.1_6239,PF13582,201,323
NP510291.1_6239,PF13574,198,363
NP510291.1_6239,PF13583,175,363
NP509318.1_6239,end,686,686
NP509318.1_6239,PS50215,187,445
NP509318.1_6239,PS00142,367,376
NP509318.1_6239,PS50214,446,535
NP509318.1_6239,PF13574,208,435
NP509318.1_6239,PF13688,185,422
NP509318.1_6239,PF16698,553,610
NP509318.1_6239,PF00200,455,530
NP509318.1_6239,PF13582,214,381
NP509318.1_6239,PF13583,320,437
NP492377.1_6239,end,922,922
NP492377.1_6239,PS50215,242,480
NP492377.1_6239,PS00142,423,432
NP492377.1_6239,PS50214,511,615
NP492377.1_6239,PF13574,269,482
NP492377.1_6239,PF13688,241,469
NP492377.1_6239,PF13582,276,437
NP492377.1_6239,PF00200,520,610
NP492377.1_6239,PF13583,241,486
NP492377.1_6239,PF01562,31,167
XP012819411.2_8364,end,913,913
XP012819411.2_8364,PS50215,206,405
XP012819411.2_8364,PS00142,338,347
XP012819411.2_8364,PS50214,413,499
XP012819411.2_8364,PS00427,453,472
XP012819411.2_8364,PS50026,644,676
XP012819411.2_8364,PS01186,664,675
XP012819411.2_8364,PF01421,206,405
XP012819411.2_8364,PF08516,499,618
XP012819411.2_8364,PF13688,204,383
XP012819411.2_8364,PF01562,25,165
XP012819411.2_8364,PF00200,422,494
XP012819411.2_8364,PF13582,230,352
XP012819411.2_8364,PF13574,226,395
XP012819411.2_8364,PF13583,205,396
NP001035103.1_8364,end,925,925
NP001035103.1_8364,PS50215,227,429
NP001035103.1_8364,PS00142,360,369
NP001035103.1_8364,PS50214,437,523
NP001035103.1_8364,PS00427,477,496
NP001035103.1_8364,PS50026,669,701
NP001035103.1_8364,PF01421,227,429
NP001035103.1_8364,PF08516,523,643
NP001035103.1_8364,PF01562,28,185
NP001035103.1_8364,PF13688,225,406
NP001035103.1_8364,PF00200,446,518
NP001035103.1_8364,PF13582,251,374
NP001035103.1_8364,PF13583,225,416
NP001035103.1_8364,PF13574,247,419
XP031757449.1_8364,end,855,855
XP031757449.1_8364,PS50215,249,500
XP031757449.1_8364,PS00142,428,437
XP031757449.1_8364,PS50214,501,589
XP031757449.1_8364,PS00652,532,568
XP031757449.1_8364,PF13688,247,477
XP031757449.1_8364,PF13574,270,490
XP031757449.1_8364,PF16698,607,668
XP031757449.1_8364,PF00200,510,584
XP031757449.1_8364,PF13582,274,442
XP031757449.1_8364,PF01562,59,191
NP001037869.1_8364,end,749,749
NP001037869.1_8364,PS50215,220,457
NP001037869.1_8364,PS00142,381,390
NP001037869.1_8364,PS50214,458,552
NP001037869.1_8364,PF13574,240,447
NP001037869.1_8364,PF13688,218,434
NP001037869.1_8364,PF13582,244,395
NP001037869.1_8364,PF13583,219,448
NP001037869.1_8364,PF00200,467,547
NP001037869.1_8364,PF01562,26,155
NP001037869.1_8364,PF01421,221,457
NP001233130.1_8364,end,863,863
NP001233130.1_8364,PS50215,201,395
NP001233130.1_8364,PS00142,333,342
NP001233130.1_8364,PS50214,403,490
NP001233130.1_8364,PS00427,444,463
NP001233130.1_8364,PS50026,631,665
NP001233130.1_8364,PS01186,653,664
NP001233130.1_8364,PF01421,201,395
NP001233130.1_8364,PF08516,490,606
NP001233130.1_8364,PF01562,26,156
NP001233130.1_8364,PF00200,412,485
NP001233130.1_8364,PF13688,199,377
NP001233130.1_8364,PF13582,225,347
NP001233130.1_8364,PF13583,200,386
NP001233130.1_8364,PF13574,221,384
XP004915886.2_8364,end,791,791
XP004915886.2_8364,PS50215,192,384
XP004915886.2_8364,PS00107,285,318
XP004915886.2_8364,PS00142,326,335
XP004915886.2_8364,PS50214,392,478
XP004915886.2_8364,PS00427,432,451
XP004915886.2_8364,PS50026,617,651
XP004915886.2_8364,PS01186,639,650
XP004915886.2_8364,PF01421,192,384
XP004915886.2_8364,PF08516,478,592
XP004915886.2_8364,PF01562,23,149
XP004915886.2_8364,PF00200,401,473
XP004915886.2_8364,PF13688,190,368
XP004915886.2_8364,PF13582,217,340
XP004915886.2_8364,PF13574,212,373
XP004915886.2_8364,PF13583,190,372
NP001074489.1_10090,end,1117,1117
NP001074489.1_10090,PS50215,250,468
NP001074489.1_10090,PS00142,400,409
NP001074489.1_10090,PS50092,558,613
NP001074489.1_10090,PS50092,840,898
NP001074489.1_10090,PS50092,899,960
NP001074489.1_10090,PS50092,1018,1073
NP001074489.1_10090,PS50900,1079,1117
NP001074489.1_10090,PF19030,1022,1072
NP001074489.1_10090,PF01562,43,191
NP001074489.1_10090,PF05986,718,829
NP001074489.1_10090,PF01421,250,468
NP001074489.1_10090,PF00090,1023,1072
NP001074489.1_10090,PF17771,480,548
NP001074489.1_10090,PF13688,248,443
NP001074489.1_10090,PF13582,272,414
NP001074489.1_10090,PF19236,616,716
NP001074489.1_10090,PF08686,1083,1115
NP001074489.1_10090,PF13574,269,458
NP001074489.1_10090,PF13583,248,456
NP766207.2_10090,end,1104,1104
NP766207.2_10090,PS50215,239,457
NP766207.2_10090,PS00142,389,398
NP766207.2_10090,PS50092,547,602
NP766207.2_10090,PS50092,825,885
NP766207.2_10090,PS50092,888,943
NP766207.2_10090,PS50092,944,1003
NP766207.2_10090,PS50092,1004,1058
NP766207.2_10090,PS50900,1066,1104
NP766207.2_10090,PF19030,1007,1057
NP766207.2_10090,PF01562,40,180
NP766207.2_10090,PF01421,239,457
NP766207.2_10090,PF05986,707,818
NP766207.2_10090,PF17771,469,537
NP766207.2_10090,PF00090,1008,1057
NP766207.2_10090,PF13688,237,432
NP766207.2_10090,PF13582,261,403
NP766207.2_10090,PF19236,604,705
NP766207.2_10090,PF13574,258,447
NP766207.2_10090,PF08686,1070,1102
NP766207.2_10090,PF13583,238,418
NP001019310.1_10090,end,950,950
NP001019310.1_10090,PS00496,129,134
NP001019310.1_10090,PS50215,218,427
NP001019310.1_10090,PS00142,358,367
NP001019310.1_10090,PS50092,516,571
NP001019310.1_10090,PS50092,839,895
NP001019310.1_10090,PS50092,896,949
NP001019310.1_10090,PF05986,684,801
NP001019310.1_10090,PF19030,897,950
NP001019310.1_10090,PF01562,24,156
NP001019310.1_10090,PF01421,218,427
NP001019310.1_10090,PF17771,438,505
NP001019310.1_10090,PF00090,897,950
NP001019310.1_10090,PF13688,217,404
NP001019310.1_10090,PF19236,579,682
NP001019310.1_10090,PF13582,240,372
XP006520926.1_10090,end,1915,1915
XP006520926.1_10090,PS50215,264,473
XP006520926.1_10090,PS00142,405,414
XP006520926.1_10090,PS50092,562,617
XP006520926.1_10090,PS50092,852,910
XP006520926.1_10090,PS50092,971,1024
XP006520926.1_10090,PS50092,1026,1083
XP006520926.1_10090,PS50092,1084,1140
XP006520926.1_10090,PS50092,1157,1211
XP006520926.1_10090,PS50092,1212,1269
XP006520926.1_10090,PS50092,1309,1360
XP006520926.1_10090,PS50092,1363,1420
XP006520926.1_10090,PS50092,1421,1474
XP006520926.1_10090,PS50092,1477,1535
XP006520926.1_10090,PS50092,1536,1593
XP006520926.1_10090,PS50092,1659,1715
XP006520926.1_10090,PS51046,1716,1915
XP006520926.1_10090,PF19030,1663,1714
XP006520926.1_10090,PF08685,1717,1914
XP006520926.1_10090,PF00090,1664,1714
XP006520926.1_10090,PF01562,50,195
XP006520926.1_10090,PF05986,728,845
XP006520926.1_10090,PF01421,264,473
XP006520926.1_10090,PF17771,485,552
XP006520926.1_10090,PF13688,262,454
XP006520926.1_10090,PF19236,620,726
XP006520926.1_10090,PF13582,285,419
NP780523.3_10090,end,1931,1931
NP780523.3_10090,PS50215,293,499
NP780523.3_10090,PS00142,431,440
NP780523.3_10090,PS50092,588,643
NP780523.3_10090,PS50092,878,936
NP780523.3_10090,PS50092,997,1054
NP780523.3_10090,PS50092,1055,1104
NP780523.3_10090,PS50092,1107,1166
NP780523.3_10090,PS50092,1182,1240
NP780523.3_10090,PS50092,1241,1296
NP780523.3_10090,PS50092,1324,1375
NP780523.3_10090,PS50092,1378,1436
NP780523.3_10090,PS50092,1437,1495
NP780523.3_10090,PS50092,1496,1549
NP780523.3_10090,PS50092,1551,1609
NP780523.3_10090,PS50092,1611,1672
NP780523.3_10090,PS50092,1673,1730
NP780523.3_10090,PS51046,1731,1931
NP780523.3_10090,PF19030,1677,1729
NP780523.3_10090,PF08685,1732,1930
NP780523.3_10090,PF00090,1678,1729
NP780523.3_10090,PF01562,49,207
NP780523.3_10090,PF05986,754,871
NP780523.3_10090,PF01421,293,499
NP780523.3_10090,PF17771,511,578
NP780523.3_10090,PF13688,291,476
NP780523.3_10090,PF13582,314,445
NP780523.3_10090,PF13574,311,489
NP742050.2_10090,end,1222,1222
NP742050.2_10090,PS50215,288,493
NP742050.2_10090,PS50092,584,639
NP742050.2_10090,PS50092,925,985
NP742050.2_10090,PS50092,986,1046
NP742050.2_10090,PS50092,1049,1113
NP742050.2_10090,PS50092,1124,1179
NP742050.2_10090,PS50900,1184,1221
NP742050.2_10090,PF19030,1128,1178
NP742050.2_10090,PF01562,57,203
NP742050.2_10090,PF01421,289,493
NP742050.2_10090,PF05986,745,856
NP742050.2_10090,PF00090,1129,1178
NP742050.2_10090,PF17771,506,573
NP742050.2_10090,PF13688,287,470
NP742050.2_10090,PF08686,1188,1218
NP742050.2_10090,PF13582,310,442
NP742050.2_10090,PF13574,306,483
NP742050.2_10090,PF19236,641,743
XP006530858.1_10090,end,1253,1253
XP006530858.1_10090,PS50215,327,532
XP006530858.1_10090,PS50092,623,678
XP006530858.1_10090,PS50092,965,1024
XP006530858.1_10090,PS50092,1025,1083
XP006530858.1_10090,PS50092,1086,1150
XP006530858.1_10090,PS50092,1155,1210
XP006530858.1_10090,PS50900,1216,1253
XP006530858.1_10090,PF19030,1159,1209
XP006530858.1_10090,PF01562,97,237
XP006530858.1_10090,PF00090,1160,1209
XP006530858.1_10090,PF05986,784,895
XP006530858.1_10090,PF01421,328,532
XP006530858.1_10090,PF17771,545,612
XP006530858.1_10090,PF13688,326,507
XP006530858.1_10090,PF08686,1220,1250
XP006530858.1_10090,PF19236,680,782
XP006530858.1_10090,PF13574,345,522
XP006530858.1_10090,PF13582,349,481
XP006530858.1_10090,PF13583,329,524
NP001001322.1_10090,end,1426,1426
NP001001322.1_10090,PS50215,74,291
NP001001322.1_10090,PS00142,223,232
NP001001322.1_10090,PS50092,389,444
NP001001322.1_10090,PS50092,747,810
NP001001322.1_10090,PS50092,958,1019
NP001001322.1_10090,PS50092,1078,1137
NP001001322.1_10090,PF19236,446,560
NP001001322.1_10090,PF19030,1082,1136
NP001001322.1_10090,PF05986,562,685
NP001001322.1_10090,PF00090,1083,1124
NP001001322.1_10090,PF17771,306,377
NP001001322.1_10090,PF01421,94,291
NP001001322.1_10090,PF13583,83,274
NP001001322.1_10090,PF13582,105,237
XP006540908.1_10090,end,881,881
XP006540908.1_10090,PS50215,1,209
XP006540908.1_10090,PS00142,143,152
XP006540908.1_10090,PS50092,300,355
XP006540908.1_10090,PS50092,584,644
XP006540908.1_10090,PS50092,645,706
XP006540908.1_10090,PS50092,709,752
XP006540908.1_10090,PS50092,756,813
XP006540908.1_10090,PS00028,768,791
XP006540908.1_10090,PS50900,829,868
XP006540908.1_10090,PF19030,760,812
XP006540908.1_10090,PF00090,760,812
XP006540908.1_10090,PF05986,458,567
XP006540908.1_10090,PF17771,223,290
XP006540908.1_10090,PF01421,92,209
XP006540908.1_10090,PF13582,11,157
XP006540908.1_10090,PF13688,1,184
XP006540908.1_10090,PF19236,373,456
XP006540908.1_10090,PF13574,7,198
